POINT_X,POINT_Y,Z
482816.7672,2822101.791,37.138401
482833.1791,2822101.791,36.3781013
482849.591,2822101.791,36.3367996
482866.0029,2822101.791,36.2930984
482882.4148,2822101.791,36.2473984
482898.8267,2822101.791,36.1999016
482915.2386,2822101.791,34.6650009
482931.6505,2822101.791,34.6082993
482948.0624,2822101.791,34.5494003
482964.4743,2822101.791,34.4891014
482980.8862,2822101.791,34.4281998
482997.2981,2822101.791,34.3672981
483013.71,2822101.791,31.9894009
483030.1219,2822101.791,31.9570999
483046.5338,2822101.791,31.9020996
483062.9458,2822101.791,31.0755005
483079.3577,2822101.791,31.8568001
483095.7696,2822101.791,30.1928997
483112.1815,2822101.791,30.1632996
483128.5934,2822101.791,30.1427002
483145.0053,2822101.791,30.1233006
483161.4172,2822101.791,28.5286999
483177.8291,2822101.791,27.7404003
483194.241,2822101.791,26.0888004
483210.6529,2822101.791,26.0874004
482488.529,2822085.38,42.6199989
482504.9409,2822085.38,42.6351013
482521.3528,2822085.38,41.0685005
482537.7648,2822085.38,41.0688019
482554.1767,2822085.38,39.6632996
482570.5886,2822085.38,39.6568985
482587.0005,2822085.38,38.9514999
482603.4124,2822085.38,38.9426994
482619.8243,2822085.38,38.9331017
482636.2362,2822085.38,38.9225006
482652.6481,2822085.38,38.9104996
482669.06,2822085.38,38.8970985
482685.4719,2822085.38,38.8819008
482701.8838,2822085.38,38.864399
482718.2957,2822085.38,38.8445015
482734.7076,2822085.38,38.8218994
482751.1195,2822085.38,38.7965012
482767.5314,2822085.38,38.7683983
482783.9433,2822085.38,37.1837997
482800.3553,2822085.38,37.1553993
482816.7672,2822085.38,37.1242981
482833.1791,2822085.38,37.0909004
482849.591,2822085.38,36.3218994
482866.0029,2822085.38,36.2775993
482882.4148,2822085.38,36.230999
482898.8267,2822085.38,36.1823006
482915.2386,2822085.38,34.6414986
482931.6505,2822085.38,34.5834007
482948.0624,2822085.38,34.5233994
482964.4743,2822085.38,34.4622993
482980.8862,2822085.38,34.4006996
482997.2981,2822085.38,34.3390007
483013.71,2822085.38,31.9599991
483030.1219,2822085.38,31.9050999
483046.5338,2822085.38,31.0911999
483062.9458,2822085.38,31.0431004
483079.3577,2822085.38,28.5844002
483095.7696,2822085.38,30.1629009
483112.1815,2822085.38,29.3764
483128.5934,2822085.38,29.3453999
483145.0053,2822085.38,30.0907001
483161.4172,2822085.38,28.4946003
483177.8291,2822085.38,27.7031002
483194.241,2822085.38,26.0573997
483210.6529,2822085.38,26.0555992
482488.529,2822068.968,42.6245995
482504.9409,2822068.968,42.6397018
482521.3528,2822068.968,41.0677986
482537.7648,2822068.968,40.358799
482554.1767,2822068.968,39.6594009
482570.5886,2822068.968,39.6945
482587.0005,2822068.968,39.6875
482603.4124,2822068.968,38.9408989
482619.8243,2822068.968,38.9311981
482636.2362,2822068.968,38.9205017
482652.6481,2822068.968,38.9084015
482669.06,2822068.968,38.8947983
482685.4719,2822068.968,38.8792992
482701.8838,2822068.968,38.8614006
482718.2957,2822068.968,38.8406982
482734.7076,2822068.968,38.8168983
482751.1195,2822068.968,38.7901001
482767.5314,2822068.968,38.7603989
482783.9433,2822068.968,38.7280998
482800.3553,2822068.968,37.1418991
482816.7672,2822068.968,37.1100006
482833.1791,2822068.968,37.075901
482849.591,2822068.968,36.3067017
482866.0029,2822068.968,36.2616997
482882.4148,2822068.968,36.2141991
482898.8267,2822068.968,36.1643982
482915.2386,2822068.968,34.6175003
482931.6505,2822068.968,34.5578003
482948.0624,2822068.968,34.4967003
482964.4743,2822068.968,34.4346008
482980.8862,2822068.968,34.3721008
482997.2981,2822068.968,34.3096008
483013.71,2822068.968,31.9293995
483030.1219,2822068.968,31.8738995
483046.5338,2822068.968,30.1884995
483062.9458,2822068.968,30.1499996
483079.3577,2822068.968,28.5611
483095.7696,2822068.968,28.5328999
483112.1815,2822068.968,27.7362995
483128.5934,2822068.968,27.7066994
483145.0053,2822068.968,27.6809006
483161.4172,2822068.968,26.8603001
483177.8291,2822068.968,26.8400002
483194.241,2822068.968,25.1823006
483210.6529,2822068.968,24.3764992
482488.529,2822052.556,42.6292
482504.9409,2822052.556,41.8132019
482521.3528,2822052.556,41.0666008
482537.7648,2822052.556,40.3534012
482554.1767,2822052.556,39.6972008
482570.5886,2822052.556,39.6904984
482587.0005,2822052.556,39.6833
482603.4124,2822052.556,39.675499
482619.8243,2822052.556,38.9287987
482636.2362,2822052.556,38.9179993
482652.6481,2822052.556,38.9059982
482669.06,2822052.556,38.8923988
482685.4719,2822052.556,38.8768005
482701.8838,2822052.556,38.8586998
482718.2957,2822052.556,38.8373985
482734.7076,2822052.556,38.8125
482751.1195,2822052.556,38.7841988
482767.5314,2822052.556,38.7528
482783.9433,2822052.556,38.7187996
482800.3553,2822052.556,36.3916016
482816.7672,2822052.556,36.3558006
482833.1791,2822052.556,36.3181
482849.591,2822052.556,36.2784004
482866.0029,2822052.556,36.2454987
482882.4148,2822052.556,36.1973991
482898.8267,2822052.556,36.1461983
482915.2386,2822052.556,36.0928993
482931.6505,2822052.556,34.531601
482948.0624,2822052.556,34.469101
482964.4743,2822052.556,34.4059982
482980.8862,2822052.556,34.3426018
482997.2981,2822052.556,34.2793999
483013.71,2822052.556,31.8976994
483030.1219,2822052.556,31.8416996
483046.5338,2822052.556,30.1704998
483062.9458,2822052.556,28.5657005
483079.3577,2822052.556,28.5361996
483095.7696,2822052.556,28.5074005
483112.1815,2822052.556,28.4794006
483128.5934,2822052.556,27.6786003
483145.0053,2822052.556,27.6557007
483161.4172,2822052.556,26.8362007
483177.8291,2822052.556,25.1744003
483194.241,2822052.556,25.1618996
483210.6529,2822052.556,24.3518009
482488.529,2822036.144,42.6334
482504.9409,2822036.144,41.0649986
482521.3528,2822036.144,40.3511009
482537.7648,2822036.144,39.6991997
482554.1767,2822036.144,39.6929016
482570.5886,2822036.144,39.6860008
482587.0005,2822036.144,39.6786003
482603.4124,2822036.144,39.6706009
482619.8243,2822036.144,39.6618996
482636.2362,2822036.144,38.9149017
482652.6481,2822036.144,38.9029999
482669.06,2822036.144,38.8895988
482685.4719,2822036.144,38.8742981
482701.8838,2822036.144,38.8563004
482718.2957,2822036.144,38.8347015
482734.7076,2822036.144,38.8087006
482751.1195,2822036.144,38.7785988
482767.5314,2822036.144,38.7452011
482783.9433,2822036.144,38.7094002
482800.3553,2822036.144,38.6716995
482816.7672,2822036.144,36.3358002
482833.1791,2822036.144,36.2970009
482849.591,2822036.144,36.2565994
482866.0029,2822036.144,36.2146988
482882.4148,2822036.144,36.1805
482898.8267,2822036.144,36.1276016
482915.2386,2822036.144,36.0724983
482931.6505,2822036.144,34.5042992
482948.0624,2822036.144,34.4406013
482964.4743,2822036.144,34.3765984
482980.8862,2822036.144,34.3124008
482997.2981,2822036.144,31.9220009
483013.71,2822036.144,29.4494991
483030.1219,2822036.144,29.4074001
483046.5338,2822036.144,29.3654995
483062.9458,2822036.144,28.5398006
483079.3577,2822036.144,28.5097008
483095.7696,2822036.144,28.4801998
483112.1815,2822036.144,28.4514999
483128.5934,2822036.144,27.6480007
483145.0053,2822036.144,26.0375996
483161.4172,2822036.144,26.0154991
483177.8291,2822036.144,25.1525002
483194.241,2822036.144,25.1382999
483210.6529,2822036.144,24.3246994
482504.9409,2822019.732,41.0634003
482521.3528,2822019.732,40.3451996
482537.7648,2822019.732,39.6946983
482554.1767,2822019.732,39.6880989
482570.5886,2822019.732,39.6809998
482587.0005,2822019.732,39.6733017
482603.4124,2822019.732,39.6650009
482619.8243,2822019.732,39.6561012
482636.2362,2822019.732,39.6464996
482652.6481,2822019.732,39.6360016
482669.06,2822019.732,38.8861008
482685.4719,2822019.732,38.8713989
482701.8838,2822019.732,38.8541985
482718.2957,2822019.732,38.8326988
482734.7076,2822019.732,38.8054008
482751.1195,2822019.732,38.7728996
482767.5314,2822019.732,38.7373009
482783.9433,2822019.732,38.699501
482800.3553,2822019.732,38.6601982
482816.7672,2822019.732,36.3144989
482833.1791,2822019.732,36.274601
482849.591,2822019.732,36.2332001
482866.0029,2822019.732,36.1907005
482882.4148,2822019.732,36.1464005
482898.8267,2822019.732,36.1072998
482915.2386,2822019.732,36.0509987
482931.6505,2822019.732,35.9942017
482948.0624,2822019.732,34.4112015
482964.4743,2822019.732,34.3464012
482980.8862,2822019.732,34.281601
482997.2981,2822019.732,29.4696007
483013.71,2822019.732,29.4267998
483030.1219,2822019.732,29.3838997
483046.5338,2822019.732,29.3411999
483062.9458,2822019.732,29.2989998
483079.3577,2822019.732,28.4818993
483095.7696,2822019.732,28.4517002
483112.1815,2822019.732,28.4218998
483128.5934,2822019.732,27.6151009
483145.0053,2822019.732,26.0051994
483161.4172,2822019.732,24.3412991
483177.8291,2822019.732,24.3260002
483194.241,2822019.732,24.3092995
483210.6529,2822019.732,24.2957001
483227.0648,2822019.732,24.2819996
482504.9409,2822003.32,40.3426018
482521.3528,2822003.32,40.3871994
482537.7648,2822003.32,39.6897011
482554.1767,2822003.32,39.6828003
482570.5886,2822003.32,39.6753998
482587.0005,2822003.32,39.6674004
482603.4124,2822003.32,39.6587982
482619.8243,2822003.32,39.649601
482636.2362,2822003.32,39.6395988
482652.6481,2822003.32,39.6290016
482669.06,2822003.32,39.6175003
482685.4719,2822003.32,38.8671989
482701.8838,2822003.32,38.8513985
482718.2957,2822003.32,38.831501
482734.7076,2822003.32,38.8021011
482751.1195,2822003.32,38.7663994
482767.5314,2822003.32,38.728199
482783.9433,2822003.32,38.6885986
482800.3553,2822003.32,38.6478004
482816.7672,2822003.32,38.6060982
482833.1791,2822003.32,36.2504997
482849.591,2822003.32,36.207901
482866.0029,2822003.32,36.1636009
482882.4148,2822003.32,36.1167984
482898.8267,2822003.32,36.0666008
482915.2386,2822003.32,35.2612991
482931.6505,2822003.32,35.2002983
482948.0624,2822003.32,33.6124001
482964.4743,2822003.32,34.3156013
482980.8862,2822003.32,31.8899994
482997.2981,2822003.32,29.4466
483013.71,2822003.32,29.4029999
483030.1219,2822003.32,29.3591995
483046.5338,2822003.32,29.3157005
483062.9458,2822003.32,29.2726002
483079.3577,2822003.32,28.4528999
483095.7696,2822003.32,28.4220009
483112.1815,2822003.32,28.3908997
483128.5934,2822003.32,27.5802994
483145.0053,2822003.32,25.9710007
483161.4172,2822003.32,24.3157005
483177.8291,2822003.32,24.2994003
483194.241,2822003.32,24.2821007
483210.6529,2822003.32,24.2754993
483227.0648,2822003.32,24.2511997
482504.9409,2821986.908,40.3848991
482521.3528,2821986.908,40.3806992
482537.7648,2821986.908,39.6787987
482554.1767,2821986.908,39.674099
482570.5886,2821986.908,39.6693001
482587.0005,2821986.908,39.6609001
482603.4124,2821986.908,39.6517982
482619.8243,2821986.908,39.6421013
482636.2362,2821986.908,39.6316986
482652.6481,2821986.908,39.6206017
482669.06,2821986.908,39.6086998
482685.4719,2821986.908,38.8395004
482701.8838,2821986.908,38.8280983
482718.2957,2821986.908,38.8292007
482734.7076,2821986.908,38.7956009
482751.1195,2821986.908,38.7568016
482767.5314,2821986.908,38.7169991
482783.9433,2821986.908,38.6762009
482800.3553,2821986.908,38.6343994
482816.7672,2821986.908,38.5918007
482833.1791,2821986.908,36.2251015
482849.591,2821986.908,36.1810989
482866.0029,2821986.908,36.1352997
482882.4148,2821986.908,36.0872002
482898.8267,2821986.908,36.0368004
482915.2386,2821986.908,35.2282982
482931.6505,2821986.908,35.167099
482948.0624,2821986.908,33.5727005
482964.4743,2821986.908,31.9228992
482980.8862,2821986.908,31.8640995
482997.2981,2821986.908,29.4227009
483013.71,2821986.908,29.3782997
483030.1219,2821986.908,29.3337002
483046.5338,2821986.908,29.2893009
483062.9458,2821986.908,29.2453003
483079.3577,2821986.908,29.2019997
483095.7696,2821986.908,28.3910999
483112.1815,2821986.908,28.3584003
483128.5934,2821986.908,26.7390003
483145.0053,2821986.908,25.1009007
483161.4172,2821986.908,24.2891006
483177.8291,2821986.908,24.2716007
483194.241,2821986.908,24.2537003
483210.6529,2821986.908,24.2355003
483227.0648,2821986.908,23.4181995
482504.9409,2821970.496,40.3781013
482521.3528,2821970.496,39.6722984
482537.7648,2821970.496,39.6674995
482554.1767,2821970.496,39.6622009
482570.5886,2821970.496,39.6565018
482587.0005,2821970.496,39.6501999
482603.4124,2821970.496,39.6441002
482619.8243,2821970.496,39.6338005
482636.2362,2821970.496,39.6226006
482652.6481,2821970.496,39.6105995
482669.06,2821970.496,39.5976982
482685.4719,2821970.496,38.8218994
482701.8838,2821970.496,38.8081017
482718.2957,2821970.496,38.7902985
482734.7076,2821970.496,38.763401
482751.1195,2821970.496,38.7429008
482767.5314,2821970.496,38.7033005
482783.9433,2821970.496,38.6622009
482800.3553,2821970.496,38.6199989
482816.7672,2821970.496,38.5766983
482833.1791,2821970.496,36.1960983
482849.591,2821970.496,36.1537018
482866.0029,2821970.496,36.1067009
482882.4148,2821970.496,36.0577011
482898.8267,2821970.496,36.0068016
482915.2386,2821970.496,35.9544983
482931.6505,2821970.496,35.1332016
482948.0624,2821970.496,32.7242012
482964.4743,2821970.496,32.6609001
482980.8862,2821970.496,31.8372002
482997.2981,2821970.496,29.3980007
483013.71,2821970.496,29.3528996
483030.1219,2821970.496,29.3075008
483046.5338,2821970.496,29.2621994
483062.9458,2821970.496,29.2171001
483079.3577,2821970.496,29.1725998
483095.7696,2821970.496,27.5755005
483112.1815,2821970.496,26.7411995
483128.5934,2821970.496,26.7113991
483145.0053,2821970.496,25.0764999
483161.4172,2821970.496,25.0568008
483177.8291,2821970.496,24.2430992
483194.241,2821970.496,24.2245007
483210.6529,2821970.496,24.2061005
483227.0648,2821970.496,23.3880005
482504.9409,2821954.084,41.2711983
482521.3528,2821954.084,39.6609993
482537.7648,2821954.084,39.6557007
482554.1767,2821954.084,39.6498985
482570.5886,2821954.084,39.6435013
482587.0005,2821954.084,39.6365013
482603.4124,2821954.084,39.6288986
482619.8243,2821954.084,39.6206017
482636.2362,2821954.084,39.6125984
482652.6481,2821954.084,39.5993996
482669.06,2821954.084,39.5849991
482685.4719,2821954.084,39.5690002
482701.8838,2821954.084,38.7846985
482718.2957,2821954.084,38.7638016
482734.7076,2821954.084,38.7373009
482751.1195,2821954.084,38.7058983
482767.5314,2821954.084,37.9393997
482783.9433,2821954.084,37.8953018
482800.3553,2821954.084,37.8493996
482816.7672,2821954.084,37.8017998
482833.1791,2821954.084,37.7528
482849.591,2821954.084,36.1222
482866.0029,2821954.084,36.0756989
482882.4148,2821954.084,36.0284004
482898.8267,2821954.084,35.9768982
482915.2386,2821954.084,33.5638008
482931.6505,2821954.084,33.5099983
482948.0624,2821954.084,32.7014999
482964.4743,2821954.084,32.6372986
482980.8862,2821954.084,31.7907009
482997.2981,2821954.084,29.3729
483013.71,2821954.084,29.3271999
483030.1219,2821954.084,29.2810001
483046.5338,2821954.084,29.2346992
483062.9458,2821954.084,29.1884995
483079.3577,2821954.084,29.1427994
483095.7696,2821954.084,27.5415001
483112.1815,2821954.084,26.7134991
483128.5934,2821954.084,25.0720005
483145.0053,2821954.084,25.0513
483161.4172,2821954.084,25.0305004
483177.8291,2821954.084,24.2141991
483194.241,2821954.084,24.1951008
483210.6529,2821954.084,24.1765003
483227.0648,2821954.084,23.3579006
482504.9409,2821937.672,41.2699013
482521.3528,2821937.672,41.2588005
482537.7648,2821937.672,39.6436005
482554.1767,2821937.672,39.6371002
482570.5886,2821937.672,39.6301003
482587.0005,2821937.672,39.6222992
482603.4124,2821937.672,39.6138
482619.8243,2821937.672,39.6044998
482636.2362,2821937.672,39.5942001
482652.6481,2821937.672,39.5828018
482669.06,2821937.672,39.5714989
482685.4719,2821937.672,39.5535011
482701.8838,2821937.672,38.7607994
482718.2957,2821937.672,38.7380981
482734.7076,2821937.672,38.7112007
482751.1195,2821937.672,38.6805
482767.5314,2821937.672,38.6467018
482783.9433,2821937.672,37.8721008
482800.3553,2821937.672,37.8261986
482816.7672,2821937.672,37.7784004
482833.1791,2821937.672,37.7288017
482849.591,2821937.672,35.3437004
482866.0029,2821937.672,35.290699
482882.4148,2821937.672,35.2352982
482898.8267,2821937.672,33.5942993
482915.2386,2821937.672,33.5407982
482931.6505,2821937.672,33.4861984
482948.0624,2821937.672,33.4310989
482964.4743,2821937.672,30.9918995
482980.8862,2821937.672,30.9449005
482997.2981,2821937.672,29.3374996
483013.71,2821937.672,29.3013
483030.1219,2821937.672,29.2544003
483046.5338,2821937.672,29.2071991
483062.9458,2821937.672,27.5753002
483079.3577,2821937.672,27.5349998
483095.7696,2821937.672,25.9195004
483112.1815,2821937.672,25.8869991
483128.5934,2821937.672,24.2460995
483145.0053,2821937.672,24.2234001
483161.4172,2821937.672,25.0041008
483177.8291,2821937.672,24.1853008
483194.241,2821937.672,24.1658001
483210.6529,2821937.672,24.1471004
483227.0648,2821937.672,23.3281002
482504.9409,2821921.26,41.2686996
482521.3528,2821921.26,41.2571983
482537.7648,2821921.26,39.6310997
482554.1767,2821921.26,39.6240997
482570.5886,2821921.26,39.6162987
482587.0005,2821921.26,39.6077995
482603.4124,2821921.26,39.5983009
482619.8243,2821921.26,39.5878983
482636.2362,2821921.26,39.5763016
482652.6481,2821921.26,39.5634995
482669.06,2821921.26,39.549099
482685.4719,2821921.26,39.5326996
482701.8838,2821921.26,39.5139999
482718.2957,2821921.26,38.7132988
482734.7076,2821921.26,38.6859016
482751.1195,2821921.26,38.655201
482767.5314,2821921.26,38.6217995
482783.9433,2821921.26,38.5862007
482800.3553,2821921.26,37.8028984
482816.7672,2821921.26,37.7551003
482833.1791,2821921.26,37.7052002
482849.591,2821921.26,35.3093987
482866.0029,2821921.26,35.2551994
482882.4148,2821921.26,35.1986008
482898.8267,2821921.26,33.5719986
482915.2386,2821921.26,33.517601
482931.6505,2821921.26,33.4622993
482948.0624,2821921.26,33.4065018
482964.4743,2821921.26,30.9727001
482980.8862,2821921.26,30.9249992
482997.2981,2821921.26,29.3012009
483013.71,2821921.26,27.6686993
483030.1219,2821921.26,27.6245003
483046.5338,2821921.26,27.5919991
483062.9458,2821921.26,27.5498009
483079.3577,2821921.26,27.5077991
483095.7696,2821921.26,25.8908005
483112.1815,2821921.26,25.8570995
483128.5934,2821921.26,24.2224998
483145.0053,2821921.26,24.1989994
483161.4172,2821921.26,24.1755009
483177.8291,2821921.26,24.1639996
483194.241,2821921.26,24.1371994
483210.6529,2821921.26,24.1187
483227.0648,2821921.26,23.2996006
482504.9409,2821904.849,41.2677002
482521.3528,2821904.849,41.2559013
482537.7648,2821904.849,41.2431984
482554.1767,2821904.849,39.6109009
482570.5886,2821904.849,39.6024017
482587.0005,2821904.849,39.5931015
482603.4124,2821904.849,39.5826988
482619.8243,2821904.849,39.5712013
482636.2362,2821904.849,39.5583992
482652.6481,2821904.849,39.5442009
482669.06,2821904.849,39.5281982
482685.4719,2821904.849,39.5103989
482701.8838,2821904.849,39.4902
482718.2957,2821904.849,39.4676018
482734.7076,2821904.849,38.6613007
482751.1195,2821904.849,38.6304016
482767.5314,2821904.849,38.5970993
482783.9433,2821904.849,38.5615997
482800.3553,2821904.849,38.5243988
482816.7672,2821904.849,37.7322006
482833.1791,2821904.849,37.6823006
482849.591,2821904.849,37.6292
482866.0029,2821904.849,32.8918991
