POINT_X,POINT_Y,Z
483013.71,2822134.615,19.2061996
483030.1219,2822134.615,19.2751007
483046.5338,2822134.615,19.3400002
483062.9458,2822134.615,19.4081001
483079.3577,2822134.615,19.4750004
483095.7696,2822134.615,19.5401993
483112.1815,2822134.615,19.6032009
483128.5934,2822134.615,19.6634007
483145.0053,2822134.615,19.7490005
483161.4172,2822134.615,19.8052006
483177.8291,2822134.615,19.8512001
483194.241,2822134.615,19.8955002
482504.9409,2822118.203,16.9920006
482521.3528,2822118.203,17.0170994
482537.7648,2822118.203,17.0594997
482554.1767,2822118.203,17.1037998
482570.5886,2822118.203,17.1688004
482587.0005,2822118.203,17.2448997
482603.4124,2822118.203,17.3295994
482619.8243,2822118.203,17.4092007
482636.2362,2822118.203,17.5004005
482652.6481,2822118.203,17.6016006
482669.06,2822118.203,17.6959991
482685.4719,2822118.203,17.8040009
482701.8838,2822118.203,17.9122009
482718.2957,2822118.203,18.0114994
482734.7076,2822118.203,18.1119995
482751.1195,2822118.203,18.2080994
482767.5314,2822118.203,18.3008995
482783.9433,2822118.203,18.3887997
482800.3553,2822118.203,18.4757004
482816.7672,2822118.203,18.559
482833.1791,2822118.203,18.6382008
482849.591,2822118.203,18.6952991
482866.0029,2822118.203,18.6040993
482882.4148,2822118.203,18.6886997
482898.8267,2822118.203,18.7737007
482915.2386,2822118.203,18.8560009
482931.6505,2822118.203,18.9314995
482948.0624,2822118.203,19.0069008
482964.4743,2822118.203,19.0781994
482980.8862,2822118.203,19.1488991
482997.2981,2822118.203,19.1548996
483013.71,2822118.203,19.2222996
483030.1219,2822118.203,19.2917004
483046.5338,2822118.203,19.3570995
483062.9458,2822118.203,19.4267006
483079.3577,2822118.203,19.4953003
483095.7696,2822118.203,19.5624008
483112.1815,2822118.203,19.6273994
483128.5934,2822118.203,19.6896992
483145.0053,2822118.203,19.7663002
483161.4172,2822118.203,19.8227005
483177.8291,2822118.203,19.8740997
483194.241,2822118.203,19.9169998
483210.6529,2822118.203,20
482488.529,2822101.791,16.9838009
482504.9409,2822101.791,16.9925995
482521.3528,2822101.791,17.0219002
482537.7648,2822101.791,17.0695992
482554.1767,2822101.791,17.1151009
482570.5886,2822101.791,17.1809006
482587.0005,2822101.791,17.2567005
482603.4124,2822101.791,17.3409996
482619.8243,2822101.791,17.4321003
482636.2362,2822101.791,17.5114002
482652.6481,2822101.791,17.6130009
482669.06,2822101.791,17.7178993
482685.4719,2822101.791,17.8174
482701.8838,2822101.791,17.9265003
482718.2957,2822101.791,18.0258007
482734.7076,2822101.791,18.1280994
482751.1195,2822101.791,18.2266998
482767.5314,2822101.791,18.3201008
482783.9433,2822101.791,18.4120998
482800.3553,2822101.791,18.5009003
482816.7672,2822101.791,18.5858994
482833.1791,2822101.791,18.6471996
482849.591,2822101.791,18.7233009
482866.0029,2822101.791,18.6499996
482882.4148,2822101.791,18.7313995
482898.8267,2822101.791,18.8176994
482915.2386,2822101.791,18.9027004
482931.6505,2822101.791,18.9811001
482948.0624,2822101.791,19.0564003
482964.4743,2822101.791,19.1240005
482980.8862,2822101.791,19.1170998
482997.2981,2822101.791,19.1772995
483013.71,2822101.791,19.2432995
483030.1219,2822101.791,19.3080997
483046.5338,2822101.791,19.3782005
483062.9458,2822101.791,19.4484997
483079.3577,2822101.791,19.5181999
483095.7696,2822101.791,19.5865002
483112.1815,2822101.791,19.6527996
483128.5934,2822101.791,19.7164993
483145.0053,2822101.791,19.7742996
483161.4172,2822101.791,19.8313999
483177.8291,2822101.791,19.8948994
483194.241,2822101.791,19.9403
483210.6529,2822101.791,19.9787998
482488.529,2822085.38,16.9871998
482504.9409,2822085.38,17.0020008
482521.3528,2822085.38,17.0338001
482537.7648,2822085.38,17.0813007
482554.1767,2822085.38,17.1408005
482570.5886,2822085.38,17.1924992
482587.0005,2822085.38,17.2682991
482603.4124,2822085.38,17.3523006
482619.8243,2822085.38,17.4430008
482636.2362,2822085.38,17.5223999
482652.6481,2822085.38,17.6243992
482669.06,2822085.38,17.7297993
482685.4719,2822085.38,17.8372002
482701.8838,2822085.38,17.9407005
482718.2957,2822085.38,18.0415993
482734.7076,2822085.38,18.1446991
482751.1195,2822085.38,18.243
482767.5314,2822085.38,18.3398991
482783.9433,2822085.38,18.4339008
482800.3553,2822085.38,18.5244999
482816.7672,2822085.38,18.5907001
482833.1791,2822085.38,18.6728001
482849.591,2822085.38,18.7497005
482866.0029,2822085.38,18.6896
482882.4148,2822085.38,18.7738991
482898.8267,2822085.38,18.8630009
482915.2386,2822085.38,18.9507008
482931.6505,2822085.38,19.0303993
482948.0624,2822085.38,19.1030006
482964.4743,2822085.38,19.0916996
482980.8862,2822085.38,19.1422997
482997.2981,2822085.38,19.2019005
483013.71,2822085.38,19.2670994
483030.1219,2822085.38,19.3323994
483046.5338,2822085.38,19.4022999
483062.9458,2822085.38,19.4727993
483079.3577,2822085.38,19.5429001
483095.7696,2822085.38,19.6117001
483112.1815,2822085.38,19.6786995
483128.5934,2822085.38,19.743
483145.0053,2822085.38,19.8019009
483161.4172,2822085.38,19.8591995
483177.8291,2822085.38,19.9122009
483194.241,2822085.38,19.9598999
483210.6529,2822085.38,19.9981003
482488.529,2822068.968,16.9804001
482504.9409,2822068.968,17.0118999
482521.3528,2822068.968,17.0459995
482537.7648,2822068.968,17.094101
482554.1767,2822068.968,17.1539993
482570.5886,2822068.968,17.2035007
482587.0005,2822068.968,17.2791996
482603.4124,2822068.968,17.3628998
482619.8243,2822068.968,17.4533005
482636.2362,2822068.968,17.5491009
482652.6481,2822068.968,17.6352997
482669.06,2822068.968,17.7411995
482685.4719,2822068.968,17.8493996
482701.8838,2822068.968,17.9556007
482718.2957,2822068.968,18.0618992
482734.7076,2822068.968,18.1611004
482751.1195,2822068.968,18.2600002
482767.5314,2822068.968,18.3584003
482783.9433,2822068.968,18.4542007
482800.3553,2822068.968,18.5256996
482816.7672,2822068.968,18.6137009
482833.1791,2822068.968,18.6970997
482849.591,2822068.968,18.6382008
482866.0029,2822068.968,18.7301998
482882.4148,2822068.968,18.8180008
482898.8267,2822068.968,18.9088001
482915.2386,2822068.968,18.9951
482931.6505,2822068.968,19.0722008
482948.0624,2822068.968,19.1406002
482964.4743,2822068.968,19.1166
482980.8862,2822068.968,19.1674995
482997.2981,2822068.968,19.2273006
483013.71,2822068.968,19.2922993
483030.1219,2822068.968,19.3591003
483046.5338,2822068.968,19.4286995
483062.9458,2822068.968,19.4988995
483079.3577,2822068.968,19.5688992
483095.7696,2822068.968,19.6376991
483112.1815,2822068.968,19.7047005
483128.5934,2822068.968,19.7681007
483145.0053,2822068.968,19.8281994
483161.4172,2822068.968,19.8843994
483177.8291,2822068.968,19.9354
483194.241,2822068.968,19.9794006
483210.6529,2822068.968,20.0109997
482488.529,2822052.556,16.9881992
482504.9409,2822052.556,17.0275002
482521.3528,2822052.556,17.0557995
482537.7648,2822052.556,17.1047001
482554.1767,2822052.556,17.1646996
482570.5886,2822052.556,17.2343998
482587.0005,2822052.556,17.2889996
482603.4124,2822052.556,17.3724995
482619.8243,2822052.556,17.4626999
482636.2362,2822052.556,17.5583
482652.6481,2822052.556,17.6583004
482669.06,2822052.556,17.7514992
482685.4719,2822052.556,17.8605003
482701.8838,2822052.556,17.9706001
482718.2957,2822052.556,18.0767002
482734.7076,2822052.556,18.1746006
482751.1195,2822052.556,18.2756996
482767.5314,2822052.556,18.3556995
482783.9433,2822052.556,18.4505997
482800.3553,2822052.556,18.5433998
482816.7672,2822052.556,18.6327
482833.1791,2822052.556,18.6604996
482849.591,2822052.556,18.7479992
482866.0029,2822052.556,18.7724991
482882.4148,2822052.556,18.8666
482898.8267,2822052.556,18.9531002
482915.2386,2822052.556,19.0379009
482931.6505,2822052.556,19.1151009
482948.0624,2822052.556,19.1662998
482964.4743,2822052.556,19.1403999
482980.8862,2822052.556,19.1952991
482997.2981,2822052.556,19.2527008
483013.71,2822052.556,19.3176994
483030.1219,2822052.556,19.3875008
483046.5338,2822052.556,19.4564991
483062.9458,2822052.556,19.5261993
483079.3577,2822052.556,19.5956993
483095.7696,2822052.556,19.6639996
483112.1815,2822052.556,19.7327003
483128.5934,2822052.556,19.7943993
483145.0053,2822052.556,19.8530006
483161.4172,2822052.556,19.9073009
483177.8291,2822052.556,19.9554996
483194.241,2822052.556,19.9941998
483210.6529,2822052.556,20.0200996
482488.529,2822036.144,16.9944992
482504.9409,2822036.144,17.0361996
482521.3528,2822036.144,17.0891991
482537.7648,2822036.144,17.1520996
482554.1767,2822036.144,17.1737995
482570.5886,2822036.144,17.2434006
482587.0005,2822036.144,17.2975006
482603.4124,2822036.144,17.3808002
482619.8243,2822036.144,17.4708004
482636.2362,2822036.144,17.5662994
482652.6481,2822036.144,17.6662998
482669.06,2822036.144,17.7614994
482685.4719,2822036.144,17.8703003
482701.8838,2822036.144,17.9801006
482718.2957,2822036.144,18.0874996
482734.7076,2822036.144,18.1935997
482751.1195,2822036.144,18.2733002
482767.5314,2822036.144,18.3715
482783.9433,2822036.144,18.4685993
482800.3553,2822036.144,18.5007992
482816.7672,2822036.144,18.5955009
482833.1791,2822036.144,18.6882
482849.591,2822036.144,18.7772999
482866.0029,2822036.144,18.8132
482882.4148,2822036.144,18.9101009
482898.8267,2822036.144,18.9981003
482915.2386,2822036.144,19.0799007
482931.6505,2822036.144,19.1555004
482948.0624,2822036.144,19.2017994
482964.4743,2822036.144,19.1651001
482980.8862,2822036.144,19.2206993
482997.2981,2822036.144,19.2796993
483013.71,2822036.144,19.3444996
483030.1219,2822036.144,19.4167995
483046.5338,2822036.144,19.4850998
483062.9458,2822036.144,19.5540009
483079.3577,2822036.144,19.6226997
483095.7696,2822036.144,19.6975002
483112.1815,2822036.144,19.7598
483128.5934,2822036.144,19.8197994
483145.0053,2822036.144,19.8764
483161.4172,2822036.144,19.9284
483177.8291,2822036.144,19.9747009
483194.241,2822036.144,20.0081005
483210.6529,2822036.144,20.0286999
482504.9409,2822019.732,17.0426006
482521.3528,2822019.732,17.0977001
482537.7648,2822019.732,17.1616993
482554.1767,2822019.732,17.2336006
482570.5886,2822019.732,17.2507
482587.0005,2822019.732,17.3279991
482603.4124,2822019.732,17.3878002
482619.8243,2822019.732,17.4776001
482636.2362,2822019.732,17.5727997
482652.6481,2822019.732,17.6727009
482669.06,2822019.732,17.7675991
482685.4719,2822019.732,17.8761997
482701.8838,2822019.732,17.9813004
482718.2957,2822019.732,18.0909996
482734.7076,2822019.732,18.1898003
482751.1195,2822019.732,18.2842999
482767.5314,2822019.732,18.3299999
482783.9433,2822019.732,18.4258995
482800.3553,2822019.732,18.5233002
482816.7672,2822019.732,18.6201992
482833.1791,2822019.732,18.7145004
482849.591,2822019.732,18.8047009
482866.0029,2822019.732,18.8890991
482882.4148,2822019.732,18.9531002
482898.8267,2822019.732,19.0412006
482915.2386,2822019.732,19.1165009
482931.6505,2822019.732,19.1788998
482948.0624,2822019.732,19.1362991
482964.4743,2822019.732,19.1884003
482980.8862,2822019.732,19.2453995
482997.2981,2822019.732,19.3052006
483013.71,2822019.732,19.3705006
483030.1219,2822019.732,19.4382992
483046.5338,2822019.732,19.5140991
483062.9458,2822019.732,19.5820007
483079.3577,2822019.732,19.6495991
483095.7696,2822019.732,19.7259998
483112.1815,2822019.732,19.7861996
483128.5934,2822019.732,19.8439999
483145.0053,2822019.732,19.8981991
483161.4172,2822019.732,19.9503994
483177.8291,2822019.732,19.9899006
483194.241,2822019.732,20.0179996
483210.6529,2822019.732,20.0358009
483227.0648,2822019.732,20.0461998
482504.9409,2822003.32,17.0515003
482521.3528,2822003.32,17.1044006
482537.7648,2822003.32,17.1690006
482554.1767,2822003.32,17.2413006
482570.5886,2822003.32,17.3197994
482587.0005,2822003.32,17.3334007
482603.4124,2822003.32,17.4080009
482619.8243,2822003.32,17.4874001
482636.2362,2822003.32,17.5818996
482652.6481,2822003.32,17.6707993
482669.06,2822003.32,17.7717991
482685.4719,2822003.32,17.8799992
482701.8838,2822003.32,17.9836998
482718.2957,2822003.32,18.0953999
482734.7076,2822003.32,18.1961002
482751.1195,2822003.32,18.2509995
482767.5314,2822003.32,18.3460007
482783.9433,2822003.32,18.4447994
482800.3553,2822003.32,18.5449009
482816.7672,2822003.32,18.6438999
482833.1791,2822003.32,18.7395
482849.591,2822003.32,18.8297005
482866.0029,2822003.32,18.9123993
482882.4148,2822003.32,18.9869995
482898.8267,2822003.32,19.0757008
482915.2386,2822003.32,19.1499004
482931.6505,2822003.32,19.2117996
482948.0624,2822003.32,19.1594009
482964.4743,2822003.32,19.2105007
482980.8862,2822003.32,19.2688999
482997.2981,2822003.32,19.3311005
483013.71,2822003.32,19.3955994
483030.1219,2822003.32,19.4634991
483046.5338,2822003.32,19.5447006
483062.9458,2822003.32,19.6096992
483079.3577,2822003.32,19.6944008
483095.7696,2822003.32,19.7537003
483112.1815,2822003.32,19.8115005
483128.5934,2822003.32,19.8780994
483145.0053,2822003.32,19.9244995
483161.4172,2822003.32,19.9666996
483177.8291,2822003.32,20.0014992
483194.241,2822003.32,20
483210.6529,2822003.32,20
483227.0648,2822003.32,20
482504.9409,2821986.908,17.0569
482521.3528,2821986.908,17.1158009
482537.7648,2821986.908,17.1835995
482554.1767,2821986.908,17.2469006
482570.5886,2821986.908,17.2639999
482587.0005,2821986.908,17.3412991
482603.4124,2821986.908,17.4244995
482619.8243,2821986.908,17.4955006
482636.2362,2821986.908,17.5888996
482652.6481,2821986.908,17.6727009
482669.06,2821986.908,17.7738991
482685.4719,2821986.908,17.8738003
482701.8838,2821986.908,17.9841995
482718.2957,2821986.908,18.0909004
482734.7076,2821986.908,18.1989994
482751.1195,2821986.908,18.3078003
482767.5314,2821986.908,18.3603001
482783.9433,2821986.908,18.4624996
482800.3553,2821986.908,18.5655994
482816.7672,2821986.908,18.6669006
482833.1791,2821986.908,18.7637997
482849.591,2821986.908,18.8535004
482866.0029,2821986.908,18.9295998
482882.4148,2821986.908,19.0153008
482898.8267,2821986.908,19.1063004
482915.2386,2821986.908,19.1686001
482931.6505,2821986.908,19.2409992
482948.0624,2821986.908,19.1786995
482964.4743,2821986.908,19.2338009
482980.8862,2821986.908,19.2907009
482997.2981,2821986.908,19.3539009
483013.71,2821986.908,19.4239998
483030.1219,2821986.908,19.4911003
483046.5338,2821986.908,19.5750999
483062.9458,2821986.908,19.6394997
483079.3577,2821986.908,19.7182999
483095.7696,2821986.908,19.7922993
483112.1815,2821986.908,19.8451004
483128.5934,2821986.908,19.8950005
483145.0053,2821986.908,19.9421005
483161.4172,2821986.908,20
483177.8291,2821986.908,20
483194.241,2821986.908,20
483210.6529,2821986.908,20
483227.0648,2821986.908,20
482504.9409,2821970.496,17.0583992
482521.3528,2821970.496,17.118
482537.7648,2821970.496,17.1865997
482554.1767,2821970.496,17.2621994
482570.5886,2821970.496,17.2667007
482587.0005,2821970.496,17.3439007
482603.4124,2821970.496,17.4267006
482619.8243,2821970.496,17.4969997
482636.2362,2821970.496,17.5895004
482652.6481,2821970.496,17.6688004
482669.06,2821970.496,17.7721996
482685.4719,2821970.496,17.8729992
482701.8838,2821970.496,17.9839001
482718.2957,2821970.496,18.0925999
482734.7076,2821970.496,18.2059994
482751.1195,2821970.496,18.3138008
482767.5314,2821970.496,18.3687
482783.9433,2821970.496,18.4668007
482800.3553,2821970.496,18.5737
482816.7672,2821970.496,18.6791
482833.1791,2821970.496,18.7796993
482849.591,2821970.496,18.8719006
482866.0029,2821970.496,18.9522991
482882.4148,2821970.496,19.0191002
482898.8267,2821970.496,19.1345005
482915.2386,2821970.496,19.1959
482931.6505,2821970.496,19.2689991
482948.0624,2821970.496,19.2000999
482964.4743,2821970.496,19.2565002
482980.8862,2821970.496,19.3160992
482997.2981,2821970.496,19.3799
483013.71,2821970.496,19.4498997
483030.1219,2821970.496,19.5170994
483046.5338,2821970.496,19.6047001
483062.9458,2821970.496,19.6784
483079.3577,2821970.496,19.7605991
483095.7696,2821970.496,19.8134003
483112.1815,2821970.496,19.8640995
483128.5934,2821970.496,20
483145.0053,2821970.496,20
483161.4172,2821970.496,20
483177.8291,2821970.496,20
483194.241,2821970.496,20
483210.6529,2821970.496,20
483227.0648,2821970.496,20
482504.9409,2821954.084,17.0564003
482521.3528,2821954.084,17.1175003
482537.7648,2821954.084,17.1875
482554.1767,2821954.084,17.2640991
482570.5886,2821954.084,17.2681999
482587.0005,2821954.084,17.3453007
482603.4124,2821954.084,17.4277
482619.8243,2821954.084,17.4971008
482636.2362,2821954.084,17.5893993
482652.6481,2821954.084,17.6672001
482669.06,2821954.084,17.7695999
482685.4719,2821954.084,17.8712997
482701.8838,2821954.084,17.9815998
482718.2957,2821954.084,18.0928001
482734.7076,2821954.084,18.2091999
482751.1195,2821954.084,18.3113003
482767.5314,2821954.084,18.3722
482783.9433,2821954.084,18.4820004
482800.3553,2821954.084,18.5928993
482816.7672,2821954.084,18.7019005
482833.1791,2821954.084,18.8055992
482849.591,2821954.084,18.8992996
482866.0029,2821954.084,18.9780998
482882.4148,2821954.084,19.0410004
482898.8267,2821954.084,19.1571007
482915.2386,2821954.084,19.2388
482931.6505,2821954.084,19.2756004
482948.0624,2821954.084,19.2182999
482964.4743,2821954.084,19.2761002
482980.8862,2821954.084,19.3374996
482997.2981,2821954.084,19.4022007
483013.71,2821954.084,19.4729004
483030.1219,2821954.084,19.5482006
483046.5338,2821954.084,19.6156006
483062.9458,2821954.084,19.7019005
483079.3577,2821954.084,19.7789993
483095.7696,2821954.084,20
483112.1815,2821954.084,20
483128.5934,2821954.084,20
483145.0053,2821954.084,20
483161.4172,2821954.084,20
483177.8291,2821954.084,20
483194.241,2821954.084,20
483210.6529,2821954.084,20
483227.0648,2821954.084,20
482504.9409,2821937.672,17.0513
482521.3528,2821937.672,17.1152
482537.7648,2821937.672,17.1870995
482554.1767,2821937.672,17.2647991
482570.5886,2821937.672,17.3467007
482587.0005,2821937.672,17.3458004
482603.4124,2821937.672,17.4083004
482619.8243,2821937.672,17.4953003
482636.2362,2821937.672,17.5865993
482652.6481,2821937.672,17.6672001
482669.06,2821937.672,17.7677994
482685.4719,2821937.672,17.8684006
482701.8838,2821937.672,17.9773998
482718.2957,2821937.672,18.0955009
482734.7076,2821937.672,18.2007999
482751.1195,2821937.672,18.3164005
482767.5314,2821937.672,18.3931007
482783.9433,2821937.672,18.5072002
482800.3553,2821937.672,18.6214008
482816.7672,2821937.672,18.7241001
482833.1791,2821937.672,18.8321991
482849.591,2821937.672,18.9298
482866.0029,2821937.672,19.007
482882.4148,2821937.672,19.1082993
482898.8267,2821937.672,19.1900005
482915.2386,2821937.672,19.2625008
482931.6505,2821937.672,19.3003998
482948.0624,2821937.672,19.2346001
482964.4743,2821937.672,19.2936993
482980.8862,2821937.672,19.3577003
482997.2981,2821937.672,19.4255009
483013.71,2821937.672,19.4934006
483030.1219,2821937.672,19.5702
483046.5338,2821937.672,19.6366997
483062.9458,2821937.672,19.7406998
483079.3577,2821937.672,19.7952003
483095.7696,2821937.672,20
483112.1815,2821937.672,20
483128.5934,2821937.672,20
483145.0053,2821937.672,20
483161.4172,2821937.672,20
483177.8291,2821937.672,20
483194.241,2821937.672,20
483210.6529,2821937.672,20
483227.0648,2821937.672,20
482504.9409,2821921.26,17.0461006
482521.3528,2821921.26,17.1131992
482537.7648,2821921.26,17.1865997
482554.1767,2821921.26,17.2649994
482570.5886,2821921.26,17.3472004
482587.0005,2821921.26,17.3253994
482603.4124,2821921.26,17.4069004
482619.8243,2821921.26,17.4934006
482636.2362,2821921.26,17.5757008
482652.6481,2821921.26,17.6653004
482669.06,2821921.26,17.7658997
482685.4719,2821921.26,17.8647003
482701.8838,2821921.26,17.9750004
482718.2957,2821921.26,18.0879993
482734.7076,2821921.26,18.2075005
482751.1195,2821921.26,18.2868996
482767.5314,2821921.26,18.4016991
482783.9433,2821921.26,18.5191994
482800.3553,2821921.26,18.6368008
482816.7672,2821921.26,18.7516994
482833.1791,2821921.26,18.8567009
482849.591,2821921.26,18.9592991
482866.0029,2821921.26,19.0337009
482882.4148,2821921.26,19.0830002
482898.8267,2821921.26,19.2173996
482915.2386,2821921.26,19.2728004
482931.6505,2821921.26,19.3190994
482948.0624,2821921.26,19.2518997
482964.4743,2821921.26,19.3103008
482980.8862,2821921.26,19.3747997
482997.2981,2821921.26,19.4417
483013.71,2821921.26,19.5128002
483030.1219,2821921.26,19.5811005
483046.5338,2821921.26,19.6706009
483062.9458,2821921.26,19.7591
483079.3577,2821921.26,19.8118
483095.7696,2821921.26,20
483112.1815,2821921.26,20
483128.5934,2821921.26,20
483145.0053,2821921.26,20
483161.4172,2821921.26,20
483177.8291,2821921.26,20
483194.241,2821921.26,20
483210.6529,2821921.26,20
483227.0648,2821921.26,20
482504.9409,2821904.849,17.0485992
482521.3528,2821904.849,17.1138992
482537.7648,2821904.849,17.1868992
482554.1767,2821904.849,17.2068996
482570.5886,2821904.849,17.2607002
482587.0005,2821904.849,17.3363991
482603.4124,2821904.849,17.3945007
482619.8243,2821904.849,17.4808006
482636.2362,2821904.849,17.5722008
482652.6481,2821904.849,17.6679993
482669.06,2821904.849,17.7677002
482685.4719,2821904.849,17.8631001
482701.8838,2821904.849,17.9703999
482718.2957,2821904.849,18.0869999
482734.7076,2821904.849,18.2075005
482751.1195,2821904.849,18.2922993
482767.5314,2821904.849,18.3999004
482783.9433,2821904.849,18.5202007
482800.3553,2821904.849,18.6417007
482816.7672,2821904.849,18.7607994
482833.1791,2821904.849,18.8731995
482849.591,2821904.849,18.9726009
482866.0029,2821904.849,19.0482006
482882.4148,2821904.849,19.0984001
482898.8267,2821904.849,19.2404003
482915.2386,2821904.849,19.2980995
482931.6505,2821904.849,19.3419991
482948.0624,2821904.849,19.2651997
482964.4743,2821904.849,19.3271999
482980.8862,2821904.849,19.3904991
482997.2981,2821904.849,19.4578991
483013.71,2821904.849,19.5417004
483030.1219,2821904.849,19.6091995
